date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:39	210189/210189	---M--	200	added ('OK')	image/png	etag:%2240101-3350d-51da9c90dc7c5%22	http://designtab.nitrkl.ac.in/images/graphics/1.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/1.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:04	370762/370762	---M--	200	added ('OK')	image/png	etag:%2240132-5a84a-51da9c910e88e%22	http://designtab.nitrkl.ac.in/images/graphics/img/2.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/2.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:04	418610/418610	---M--	200	added ('OK')	image/png	etag:%2240127-66332-51da9c90fa06c%22	http://designtab.nitrkl.ac.in/images/graphics/img/1.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/1.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:04	205729/205729	---M--	200	added ('OK')	image/png	etag:%224010c-323a1-51da9c90e778d%22	http://designtab.nitrkl.ac.in/images/graphics/2.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/2.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:20	123265/123265	---M--	200	added ('OK')	image/png	etag:%2240117-1e181-51da9c90eecbd%22	http://designtab.nitrkl.ac.in/images/graphics/3.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/3.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:29	216354/216354	---M--	200	added ('OK')	image/png	etag:%224013d-34d22-51da9c911cf05%22	http://designtab.nitrkl.ac.in/images/graphics/img/3.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/3.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:37	276301/276301	---M--	200	added ('OK')	image/png	etag:%2240146-4374d-51da9c9126f2d%22	http://designtab.nitrkl.ac.in/images/graphics/img/4.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/4.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:42	177637/177637	---M--	200	added ('OK')	image/png	etag:%2240120-2b5e5-51da9c90f330d%22	http://designtab.nitrkl.ac.in/images/graphics/4.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/4.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:12:55	162380/162380	---M--	200	added ('OK')	image/png	etag:%2240121-27a4c-51da9c90f3ec5%22	http://designtab.nitrkl.ac.in/images/graphics/5.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/5.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:13:18	179205/179205	---M--	200	added ('OK')	image/png	etag:%2240122-2bc05-51da9c90f4e65%22	http://designtab.nitrkl.ac.in/images/graphics/6.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/6.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:13:23	368032/368032	---M--	200	added ('OK')	image/png	etag:%2240147-59da0-51da9c9128e6d%22	http://designtab.nitrkl.ac.in/images/graphics/img/5.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/5.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:13:23	339380/339380	---M--	200	added ('OK')	image/png	etag:%2240148-52db4-51da9c912a5dd%22	http://designtab.nitrkl.ac.in/images/graphics/img/6.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/6.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:13:51	204821/204821	---M--	200	added ('OK')	image/png	etag:%2240123-32015-51da9c90f61ed%22	http://designtab.nitrkl.ac.in/images/graphics/7.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/7.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:13:55	189563/189563	---M--	200	added ('OK')	image/png	etag:%2240124-2e47b-51da9c90f718d%22	http://designtab.nitrkl.ac.in/images/graphics/8.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/8.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:14:23	409465/409465	---M--	200	added ('OK')	image/png	etag:%2240149-63f79-51da9c912c905%22	http://designtab.nitrkl.ac.in/images/graphics/img/7.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/7.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:14:24	178706/178706	---M--	200	added ('OK')	image/png	etag:%2240125-2ba12-51da9c90f812d%22	http://designtab.nitrkl.ac.in/images/graphics/9.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/9.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:14:24	375911/375911	---M--	200	added ('OK')	image/png	etag:%224014a-5bc67-51da9c912e45d%22	http://designtab.nitrkl.ac.in/images/graphics/img/8.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/8.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:14:54	185205/185205	---M--	200	added ('OK')	image/png	etag:%2240102-2d375-51da9c90dd765%22	http://designtab.nitrkl.ac.in/images/graphics/10.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/10.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:14:54	390340/390340	---M--	200	added ('OK')	image/png	etag:%224014b-5f4c4-51da9c913039d%22	http://designtab.nitrkl.ac.in/images/graphics/img/9.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/9.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:15:16	343940/343940	---M--	200	added ('OK')	image/png	etag:%2240128-53f84-51da9c90fbbc7%22	http://designtab.nitrkl.ac.in/images/graphics/img/10.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/10.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:15:26	219544/219544	---M--	200	added ('OK')	image/png	etag:%2240103-35998-51da9c90deaec%22	http://designtab.nitrkl.ac.in/images/graphics/11.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/11.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:15:40	490044/490044	---M--	200	added ('OK')	image/png	etag:%2240129-77a3c-51da9c90fe2d6%22	http://designtab.nitrkl.ac.in/images/graphics/img/11.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/11.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:15:44	190434/190434	---M--	200	added ('OK')	image/png	etag:%2240104-2e7e2-51da9c90dfa8d%22	http://designtab.nitrkl.ac.in/images/graphics/12.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/12.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:04	234797/234797	---M--	200	added ('OK')	image/png	etag:%224012b-3952d-51da9c9101986%22	http://designtab.nitrkl.ac.in/images/graphics/img/13.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/13.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:06	160570/160570	---M--	200	added ('OK')	image/png	etag:%2240105-2733a-51da9c90e0a2d%22	http://designtab.nitrkl.ac.in/images/graphics/13.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/13.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:14	427788/427788	---M--	200	added ('OK')	image/png	etag:%224012a-6870c-51da9c9100216%22	http://designtab.nitrkl.ac.in/images/graphics/img/12.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/12.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:41	251227/251227	---M--	200	added ('OK')	image/png	etag:%2240106-3d55b-51da9c90e1db5%22	http://designtab.nitrkl.ac.in/images/graphics/14.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/14.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:42	195070/195070	---M--	200	added ('OK')	image/png	etag:%2240107-2f9fe-51da9c90e2d56%22	http://designtab.nitrkl.ac.in/images/graphics/15.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/15.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:52	108901/108901	---M--	200	added ('OK')	image/png	etag:%224011b-1a965-51da9c90f0bfd%22	http://designtab.nitrkl.ac.in/images/graphics/33.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/33.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:16:54	63583/63583	---M--	200	added ('OK')	image/png	etag:%224011c-f85f-51da9c90f13cd%22	http://designtab.nitrkl.ac.in/images/graphics/34.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/34.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:04	54990/54990	---M--	200	added ('OK')	image/png	etag:%224011d-d6ce-51da9c90f17b6%22	http://designtab.nitrkl.ac.in/images/graphics/35.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/35.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:09	230410/230410	---M--	200	added ('OK')	image/png	etag:%2240141-3840a-51da9c91201cc%22	http://designtab.nitrkl.ac.in/images/graphics/img/33.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/33.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:13	18026/18026	---M--	200	added ('OK')	image/png	etag:%224011e-466a-51da9c90f1b9d%22	http://designtab.nitrkl.ac.in/images/graphics/36.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/36.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:15	213855/213855	---M--	200	added ('OK')	image/png	etag:%2240142-3435f-51da9c9121555%22	http://designtab.nitrkl.ac.in/images/graphics/img/34.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/34.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:18	78309/78309	---M--	200	added ('OK')	image/png	etag:%2240144-131e5-51da9c9123c67%22	http://designtab.nitrkl.ac.in/images/graphics/img/36.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/36.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:25	61222/61222	---M--	200	added ('OK')	image/png	etag:%224011f-ef26-51da9c90f236e%22	http://designtab.nitrkl.ac.in/images/graphics/37.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/37.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:17:38	74551/74551	---M--	200	added ('OK')	image/png	etag:%22400e6-12337-51da9c6d24716%22	http://designtab.nitrkl.ac.in/images/web/1.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/1.png	(from http://designtab.nitrkl.ac.in/web.html)
12:17:58	417431/417431	---M--	200	added ('OK')	image/png	etag:%2240143-65e97-51da9c9123495%22	http://designtab.nitrkl.ac.in/images/graphics/img/35.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/35.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:18:07	309177/309177	---M--	200	added ('OK')	image/png	etag:%22400f4-4b7b9-51da9c6d2ef0d%22	http://designtab.nitrkl.ac.in/images/web/img/1.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/1.png	(from http://designtab.nitrkl.ac.in/web.html)
12:18:12	368678/368678	---M--	200	added ('OK')	image/png	etag:%2240145-5a026-51da9c9125ba5%22	http://designtab.nitrkl.ac.in/images/graphics/img/37.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/37.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:18:22	140214/140214	---M--	200	added ('OK')	image/png	etag:%22400ea-223b6-51da9c6d281ad%22	http://designtab.nitrkl.ac.in/images/web/2.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/2.png	(from http://designtab.nitrkl.ac.in/web.html)
12:18:44	195821/195821	---M--	200	added ('OK')	image/png	etag:%22400eb-2fced-51da9c6d2914d%22	http://designtab.nitrkl.ac.in/images/web/3.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/3.png	(from http://designtab.nitrkl.ac.in/web.html)
12:19:00	512269/512269	---M--	200	added ('OK')	image/png	etag:%22400f8-7d10d-51da9c6d4007e%22	http://designtab.nitrkl.ac.in/images/web/img/2.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/2.png	(from http://designtab.nitrkl.ac.in/web.html)
12:19:15	185062/185062	---M--	200	added ('OK')	image/png	etag:%22400ec-2d2e6-51da9c6d2a0ed%22	http://designtab.nitrkl.ac.in/images/web/4.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/4.png	(from http://designtab.nitrkl.ac.in/web.html)
12:19:24	53959/53959	---M--	200	added ('OK')	image/png	etag:%22400ed-d2c7-51da9c6d2a8bd%22	http://designtab.nitrkl.ac.in/images/web/5.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/5.png	(from http://designtab.nitrkl.ac.in/web.html)
12:19:39	241434/241434	---M--	200	added ('OK')	image/png	etag:%22400fb-3af1a-51da9c6d49105%22	http://designtab.nitrkl.ac.in/images/web/img/5.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/5.png	(from http://designtab.nitrkl.ac.in/web.html)
12:19:56	105012/105012	---M--	200	added ('OK')	image/png	etag:%22400ee-19a34-51da9c6d2b08d%22	http://designtab.nitrkl.ac.in/images/web/6.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/6.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:22	353196/353196	---M--	200	added ('OK')	image/png	etag:%22400fc-563ac-51da9c6d4ac5d%22	http://designtab.nitrkl.ac.in/images/web/img/6.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/6.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:28	878153/878153	---M--	200	added ('OK')	image/png	etag:%22400f9-d6649-51da9c6d43efd%22	http://designtab.nitrkl.ac.in/images/web/img/3.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/3.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:28	785290/785290	---M--	200	added ('OK')	image/png	etag:%22400fa-bfb8a-51da9c6d47995%22	http://designtab.nitrkl.ac.in/images/web/img/4.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/4.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:40	124121/124121	---M--	200	added ('OK')	image/png	etag:%22400f0-1e4d9-51da9c6d2c02d%22	http://designtab.nitrkl.ac.in/images/web/8.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/8.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:45	311094/311094	---M--	200	added ('OK')	image/png	etag:%22400fe-4bf36-51da9c6d4e30c%22	http://designtab.nitrkl.ac.in/images/web/img/8.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/8.png	(from http://designtab.nitrkl.ac.in/web.html)
12:20:59	181504/181504	---M--	200	added ('OK')	image/png	etag:%22400f1-2c500-51da9c6d2d3b6%22	http://designtab.nitrkl.ac.in/images/web/9.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/9.png	(from http://designtab.nitrkl.ac.in/web.html)
12:21:14	174684/174684	---M--	200	added ('OK')	image/png	etag:%22400e7-2aa5c-51da9c6d256b5%22	http://designtab.nitrkl.ac.in/images/web/10.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/10.png	(from http://designtab.nitrkl.ac.in/web.html)
12:21:41	164965/164965	---M--	200	added ('OK')	image/png	etag:%22400e8-28465-51da9c6d26655%22	http://designtab.nitrkl.ac.in/images/web/11.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/11.png	(from http://designtab.nitrkl.ac.in/web.html)
12:23:16	1030093/1030093	---M--	200	added ('OK')	image/png	etag:%22400ff-fb7cd-51da9c6d52d45%22	http://designtab.nitrkl.ac.in/images/web/img/9.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/9.png	(from http://designtab.nitrkl.ac.in/web.html)
12:23:22	1004730/1004730	---M--	200	added ('OK')	image/png	etag:%22400f5-f54ba-51da9c6d33946%22	http://designtab.nitrkl.ac.in/images/web/img/10.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/10.png	(from http://designtab.nitrkl.ac.in/web.html)
12:23:42	278177/278177	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22400d1-43ea1-51da9c6d1b68d%22	http://designtab.nitrkl.ac.in/images/3d/img/5.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/3d/img/5.png	(from http://designtab.nitrkl.ac.in/3d.html)
12:23:44	1362/1362	---M--	200	added ('OK')	image/png	etag:%22400b1-552-51da9c2d20fde%22	http://designtab.nitrkl.ac.in/source/fancybox_sprite.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/fancybox_sprite.png	(from http://designtab.nitrkl.ac.in/source/jquery.fancybox.css?v=2.1.5)
12:23:45	169804/169804	---M--	200	added ('OK')	image/png	etag:%22400e9-2974c-51da9c6d275f5%22	http://designtab.nitrkl.ac.in/images/web/12.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/12.png	(from http://designtab.nitrkl.ac.in/web.html)
12:23:47	43/43	---M--	200	added ('OK')	image/gif	etag:%22400ad-2b-51da9c2d20429%22	http://designtab.nitrkl.ac.in/source/blank.gif	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/blank.gif	(from http://designtab.nitrkl.ac.in/source/jquery.fancybox.css?v=2.1.5)
12:23:48	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22400ae-19a7-51da9c2d2080f%22	http://designtab.nitrkl.ac.in/source/fancybox_loading.gif	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/fancybox_loading.gif	(from http://designtab.nitrkl.ac.in/source/jquery.fancybox.css?v=2.1.5)
12:23:48	1036661/1036661	---M--	200	added ('OK')	image/png	etag:%22400f6-fd175-51da9c6d3837d%22	http://designtab.nitrkl.ac.in/images/web/img/11.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/11.png	(from http://designtab.nitrkl.ac.in/web.html)
12:23:51	6553/6553	---M--	200	added ('OK')	image/png	etag:%22400b2-1999-51da9c2d213c6%22	http://designtab.nitrkl.ac.in/source/fancybox_sprite@2x.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/fancybox_sprite@2x.png	(from http://designtab.nitrkl.ac.in/source/jquery.fancybox.css?v=2.1.5)
12:23:52	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22400af-36a0-51da9c2d20bf6%22	http://designtab.nitrkl.ac.in/source/fancybox_loading@2x.gif	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/fancybox_loading@2x.gif	(from http://designtab.nitrkl.ac.in/source/jquery.fancybox.css?v=2.1.5)
12:23:54	1080/1080	---M--	200	added ('OK')	image/png	etag:%22400b4-438-51da9c2d213c6%22	http://designtab.nitrkl.ac.in/source/helpers/fancybox_buttons.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/source/helpers/fancybox_buttons.png	(from http://designtab.nitrkl.ac.in/source/helpers/jquery.fancybox-buttons.css?v=1.0.5)
12:23:58	75909/75909	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2240049-12885-51da9c2cf0685%22	http://designtab.nitrkl.ac.in/css/images/37.jpg	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/css/images/37.jpg	(from http://designtab.nitrkl.ac.in/css/team/style4.css)
12:24:21	1030873/1030873	---M--	200	added ('OK')	image/png	etag:%22400f7-fbad9-51da9c6d3d19e%22	http://designtab.nitrkl.ac.in/images/web/img/12.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/web/img/12.png	(from http://designtab.nitrkl.ac.in/web.html)
12:24:27	349223/349223	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224012d-55427-51da9c9105bee%22	http://designtab.nitrkl.ac.in/images/graphics/img/15.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/15.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:24:32	527787/527787	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224012c-80dab-51da9c9104096%22	http://designtab.nitrkl.ac.in/images/graphics/img/14.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/14.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:24:48	94509/94509	---M--	200	added ('OK')	image/png	etag:%2240109-1712d-51da9c90e48ad%22	http://designtab.nitrkl.ac.in/images/graphics/17.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/17.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:24:53	203157/203157	---M--	200	added ('OK')	image/png	etag:%2240108-31995-51da9c90e3cf5%22	http://designtab.nitrkl.ac.in/images/graphics/16.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/16.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:24:56	167024/167024	---M--	200	added ('OK')	image/png	etag:%224012f-28c70-51da9c9108eb7%22	http://designtab.nitrkl.ac.in/images/graphics/img/17.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/17.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:25:12	467647/467647	---M--	200	added ('OK')	image/png	etag:%224012e-722bf-51da9c9107f17%22	http://designtab.nitrkl.ac.in/images/graphics/img/16.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/16.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:25:22	180598/180598	---M--	200	added ('OK')	image/png	etag:%224010a-2c176-51da9c90e584b%22	http://designtab.nitrkl.ac.in/images/graphics/18.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/18.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:25:37	295759/295759	---M--	200	added ('OK')	image/png	etag:%2240130-4834f-51da9c910a627%22	http://designtab.nitrkl.ac.in/images/graphics/img/18.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/18.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:25:41	176886/176886	---M--	200	added ('OK')	image/png	etag:%224010b-2b2f6-51da9c90e6405%22	http://designtab.nitrkl.ac.in/images/graphics/19.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/19.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:25:57	117391/117391	---M--	200	added ('OK')	image/png	etag:%224010d-1ca8f-51da9c90e8345%22	http://designtab.nitrkl.ac.in/images/graphics/20.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/20.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:26:06	274767/274767	---M--	200	added ('OK')	image/png	etag:%2240133-4314f-51da9c910fffd%22	http://designtab.nitrkl.ac.in/images/graphics/img/20.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/20.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:26:13	479978/479978	---M--	200	added ('OK')	image/png	etag:%2240131-752ea-51da9c910cd34%22	http://designtab.nitrkl.ac.in/images/graphics/img/19.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/19.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:26:34	229710/229710	---M--	200	added ('OK')	image/png	etag:%224010e-3814e-51da9c90e92e5%22	http://designtab.nitrkl.ac.in/images/graphics/21.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/21.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:26:39	154624/154624	---M--	200	added ('OK')	image/png	etag:%224010f-25c00-51da9c90ea285%22	http://designtab.nitrkl.ac.in/images/graphics/22.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/22.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:26:50	267312/267312	---M--	200	added ('OK')	image/png	etag:%2240135-41430-51da9c9113e7d%22	http://designtab.nitrkl.ac.in/images/graphics/img/22.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/22.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:01	140252/140252	---M--	200	added ('OK')	image/png	etag:%2240110-223dc-51da9c90eae3d%22	http://designtab.nitrkl.ac.in/images/graphics/23.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/23.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:12	238915/238915	---M--	200	added ('OK')	image/png	etag:%2240136-3a543-51da9c91155ed%22	http://designtab.nitrkl.ac.in/images/graphics/img/23.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/23.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:15	585348/585348	---M--	200	added ('OK')	image/png	etag:%2240134-8ee84-51da9c9112af5%22	http://designtab.nitrkl.ac.in/images/graphics/img/21.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/21.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:21	109764/109764	---M--	200	added ('OK')	image/png	etag:%2240111-1acc4-51da9c90eb9f5%22	http://designtab.nitrkl.ac.in/images/graphics/24.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/24.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:26	232193/232193	---M--	200	added ('OK')	image/png	etag:%2240137-38b01-51da9c911658c%22	http://designtab.nitrkl.ac.in/images/graphics/img/24.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/24.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:39	147679/147679	---M--	200	added ('OK')	image/png	etag:%2240112-240df-51da9c90ec5ae%22	http://designtab.nitrkl.ac.in/images/graphics/25.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/25.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:44	109085/109085	---M--	200	added ('OK')	image/png	etag:%2240113-1aa1d-51da9c90ed164%22	http://designtab.nitrkl.ac.in/images/graphics/26.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/26.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:27:57	78870/78870	---M--	200	added ('OK')	image/png	etag:%2240114-13416-51da9c90ed934%22	http://designtab.nitrkl.ac.in/images/graphics/27.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/27.png	(from http://designtab.nitrkl.ac.in/graphics.html)
